RD,TDLinx,Store Name - Nielsen,Store Type,Street Name,Barangay,Municipality,Province,Region,Longitude,Latitude,Accuracy,Average Daily Sales: Sari Sari Store,Located? (Yes/No),cluster_label
Extreme Reach,7K013878,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.132505,6.092265,1.6,"501 - 2,000",No,182
Extreme Reach,7K013875,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13186,6.091045,1.5,"501 - 2,000",No,182
Extreme Reach,7K013873,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1316433,6.090866667,1.8,"501 - 2,000",No,182
Extreme Reach,7K013869,No Trade Name,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1323867,6.088063333,1.7,"2001 - 3,500",No,182
Extreme Reach,7K013855,No Trade Name,Sari Sari Store,"Purok Felomina, Rosas St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1479683,6.068445,1.5,101 - 500,No,194
Extreme Reach,7K013848,No Trade Name,Sari Sari Store,"Purok Felomina, Sampaguita St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1484783,6.068638333,1.7,"501 - 2,000",No,194
Extreme Reach,7K013844,No Trade Name,Sari Sari Store,"Purok Felomina, Dahlia St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1488,6.068506667,1.5,101 - 500,No,194
Extreme Reach,7K013685,No Trade Name,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1278733,6.083218333,1.4,"501 - 2,000",No,47
Extreme Reach,7K013613,No Trade Name,Sari Sari Store,Carmenville ext,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1272517,6.08823,1.3,"501 - 2,000",No,30
Extreme Reach,7K011850,LEAL STORE,Sari Sari Store,San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1465767,6.079188333,1.2,"3,501 And Up",No,191
Extreme Reach,7K011862,No Trade Name,Sari Sari Store,San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1430017,6.078756667,1.5,"501 - 2,000",No,190
Extreme Reach,7K014883,HANZLOY STORE,Sari Sari Store,Purok 10-B barangay fatima,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1262367,6.074916667,1.2,"501 - 2,000",No,48
Extreme Reach,7K014871,No Trade Name,Sari Sari Store,Purok 10-A barangay fatima,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1262583,6.074176667,1.7,"501 - 2,000",No,48
Extreme Reach,7K014896,No Trade Name,Sari Sari Store,Purok 10-A barangay fatima,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1236933,6.07418,1.5,"501 - 2,000",No,48
Extreme Reach,7K009799,BASTARECHE STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1436217,6.070833333,1.5,"501 - 2,000",No,185
Extreme Reach,7K011542,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1451667,6.078501667,1.4,"501 - 2,000",No,190
Extreme Reach,7K011510,ESTOLOGA,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1450283,6.078471667,1.6,"501 - 2,000",No,190
Extreme Reach,7K014889,No Trade Name,Sari Sari Store,Purok 10-B barangay fatima,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1249217,6.074935,1.6,"501 - 2,000",No,48
Extreme Reach,7K014885,No Trade Name,Sari Sari Store,Purok 10- A barangay fatima,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1256683,6.074378333,1.6,"501 - 2,000",No,48
Extreme Reach,7K011544,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1446167,6.078566667,1.4,"501 - 2,000",No,190
Extreme Reach,7K011537,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1456683,6.078223333,1.9,101 - 500,No,190
Extreme Reach,7K011543,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1452233,6.078241667,1.6,"501 - 2,000",No,190
Extreme Reach,7K011521,No Trade Name,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1449033,6.078458333,1.6,"501 - 2,000",No,190
Extreme Reach,7K011508,LORLYN STORE,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1451633,6.078543333,1.7,"501 - 2,000",No,190
Extreme Reach,7K011540,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.146225,6.078261667,1.7,"501 - 2,000",No,191
Extreme Reach,7K011541,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1451433,6.078408333,1.6,"501 - 2,000",No,190
Extreme Reach,7K011539,No Trade Name,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1461167,6.078131667,1.8,"501 - 2,000",No,191
Extreme Reach,7K011538,NATOY STORE,Sari Sari Store,Purok San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14591,6.078165,1.9,"501 - 2,000",No,191
Extreme Reach,7K011528,No Trade Name,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14474,6.078426667,1.8,101 - 500,No,190
Extreme Reach,7K013566,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15128,6.088375,1.6,101 - 500,No,188
Extreme Reach,7K013540,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner right side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1529467,6.088315,2.7,Up To 100,No,188
Extreme Reach,7K013531,No Trade Name,Sari Sari Store,Purok Lower Puting Bato,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.152015,6.087321667,1.3,"501 - 2,000",No,188
Extreme Reach,7K013557,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1510383,6.089018333,1.6,101 - 500,No,188
Extreme Reach,7K013533,Myla Store,Sari Sari Store,Purok Lower Puting Bato inner right side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1522417,6.088145,1.5,101 - 500,No,188
Extreme Reach,7K014147,JAMYLA STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.145125,6.074861667,1.5,"501 - 2,000",No,34
Extreme Reach,7K013541,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner right side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1521433,6.089028333,1.5,"501 - 2,000",No,188
Extreme Reach,7K015321,RTW SARI SARI STORE,Sari Sari Store,Quilantang zone 8 brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1445,6.09118,1.7,101 - 500,No,193
Extreme Reach,7K016748,No Trade Name,Sari Sari Store,Quilantang brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1381817,6.08872,1.6,101 - 500,No,181
Extreme Reach,7K016736,No Trade Name,Sari Sari Store,Rovalgon brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1369733,6.093593333,1.4,101 - 500,No,180
Extreme Reach,7K012870,JANO STORE,Sari Sari Store,Fourth street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1372317,6.087063333,1.5,101 - 500,No,181
Extreme Reach,7K013505,RADIN STORE,Sari Sari Store,Purok Lower Puting Bato,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.151995,6.087836667,1.4,"501 - 2,000",No,188
Extreme Reach,7K013530,HOLYRIE Store,Sari Sari Store,Purok Lower Puting Bato,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1519633,6.087736667,1.8,"501 - 2,000",No,188
Extreme Reach,7K013553,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1511167,6.088898333,1.7,101 - 500,No,188
Extreme Reach,7K010655,No Trade Name,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.141275,6.068768333,1.8,"2001 - 3,500",No,184
Extreme Reach,7K013535,Teresita Store,Sari Sari Store,Purok Lower Puting Bato inner right side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.152245,6.088243333,1.9,"501 - 2,000",No,188
Extreme Reach,7K015627,No Trade Name,Sari Sari Store,Purok Crisostomo village Brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14491,6.086083333,1.9,101 - 500,No,192
Extreme Reach,7K015641,MANIKO A. STORE,Sari Sari Store,Quilantang Brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1421217,6.092955,1.5,"2001 - 3,500",No,193
Extreme Reach,7K014718,No Trade Name,Sari Sari Store,"prk 10-A , brgy Fatima","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127525,6.074028333,1.4,"501 - 2,000",No,48
Extreme Reach,7K013210,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1247967,6.086901667,1.2,"501 - 2,000",No,30
Extreme Reach,7K013536,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner right side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1523433,6.088233333,1.9,101 - 500,No,188
Extreme Reach,7K013542,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1518017,6.089318333,1.7,"501 - 2,000",No,188
Extreme Reach,7K013548,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1514217,6.088906667,1.5,101 - 500,No,188
Extreme Reach,7K014712,DELOS SANTOS Store,Sari Sari Store,"prk 10-A , brgy Fatima","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1231217,6.074006667,1.4,"501 - 2,000",No,48
Extreme Reach,7K013336,BRIAN AND AIRA STORE,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1247767,6.085048333,1.4,"501 - 2,000",No,30
Extreme Reach,7K016746,No Trade Name,Sari Sari Store,Quilantang brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1377883,6.089993333,1.4,101 - 500,No,180
Extreme Reach,7K010628,No Trade Name,Sari Sari Store,Purok San Juan,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148125,6.071826667,1.4,"501 - 2,000",No,194
Extreme Reach,7K013550,No Trade Name,Sari Sari Store,Purok Lower Puting Bato inner left side,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1512083,6.088831667,0.9,"501 - 2,000",No,188
Extreme Reach,7K014210,No Trade Name,Sari Sari Store,Lily Valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1315233,6.087926667,1.3,101 - 500,No,182
Extreme Reach,7K014350,TONETH STORE,Sari Sari Store,Purok Magnolia,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1322717,6.084315,1.5,"2001 - 3,500",No,183
Extreme Reach,7K014324,TRIPLE K STORE,Sari Sari Store,Lily Valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1314583,6.084446667,1.5,"501 - 2,000",No,183
Extreme Reach,7K014206,No Trade Name,Sari Sari Store,Lily Valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1311433,6.088823333,1.8,101 - 500,No,182
Extreme Reach,7K014204,3A STORE,Sari Sari Store,Lily Valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1318667,6.085873333,1.5,101 - 500,No,183
Extreme Reach,7K012698,No Trade Name,Sari Sari Store,8th street block 17 Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13625,6.087096667,1.5,"501 - 2,000",No,181
Extreme Reach,7K014200,No Trade Name,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13212,6.084868333,1.5,101 - 500,No,183
Extreme Reach,7K014325,SABANDON STORE,Sari Sari Store,Purok Magnolia,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131535,6.08417,1.5,"501 - 2,000",No,183
Extreme Reach,7K012687,GERODIAS STORE,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13625,6.08578,1.3,"501 - 2,000",No,181
Extreme Reach,7K012729,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1557733,6.069108333,1.5,101 - 500,No,195
Extreme Reach,7K012716,TROY STORE,Sari Sari Store,J.P. Rizal Street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1379467,6.077561667,1.3,"3,501 And Up",No,2
Extreme Reach,7K012717,HR STORE,Sari Sari Store,J.P. Rizal Street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1400517,6.077143333,1.3,"501 - 2,000",No,34
Extreme Reach,7K012694,No Trade Name,Sari Sari Store,Sican St.block 5 Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1365633,6.086226667,1.7,101 - 500,No,181
Extreme Reach,7K012718,JJM STORE,Sari Sari Store,J.P. Rizal Street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1399783,6.077301667,1.5,"2001 - 3,500",No,34
Extreme Reach,7K012720,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 2","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1548717,6.06844,1.9,"501 - 2,000",No,195
Extreme Reach,7K010333,ASMAH STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1408067,6.07082,1.8,"501 - 2,000",No,186
Extreme Reach,7K012704,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.136035,6.089398333,1.5,"501 - 2,000",No,181
Extreme Reach,7K012695,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1367,6.08655,1.8,101 - 500,No,181
Extreme Reach,7K012711,DEQUILLO STORE,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13625,6.085733333,1.3,"3,501 And Up",No,181
Extreme Reach,7K012730,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.155645,6.06932,1.6,"501 - 2,000",No,195
Extreme Reach,7K012727,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1559867,6.068898333,1.5,101 - 500,No,195
Extreme Reach,7K012706,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1359817,6.088605,1.4,101 - 500,No,181
Extreme Reach,7K012723,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1559133,6.068993333,1.9,101 - 500,No,195
Extreme Reach,7K012689,No Trade Name,Sari Sari Store,Fuentes st. Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1383817,6.087496667,1.5,"501 - 2,000",No,181
Extreme Reach,7K012741,No Trade Name,Sari Sari Store,"Boundary Bato, Purok Saeg Zone 3","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1549717,6.07025,1.3,101 - 500,No,195
Extreme Reach,7K012731,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1556233,6.069266667,1.9,101 - 500,No,195
Extreme Reach,7K012710,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1359867,6.085891667,1.5,101 - 500,No,181
Extreme Reach,7K012700,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.136175,6.087601667,1.6,101 - 500,No,181
Extreme Reach,7K011755,TAMBAYAN STORE,Sari Sari Store,Purok Catapang Zone.5,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1517767,6.074985,1.7,"2001 - 3,500",No,196
Extreme Reach,7K012737,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1557783,6.06937,1.4,101 - 500,No,195
Extreme Reach,7K012728,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15581,6.069036667,1.5,"501 - 2,000",No,195
Extreme Reach,7K012709,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1360833,6.086453333,1.5,101 - 500,No,181
Extreme Reach,7K012697,No Trade Name,Sari Sari Store,4th Street Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1369833,6.086915,1.6,101 - 500,No,181
Extreme Reach,7K012693,QUIBAL STORE,Sari Sari Store,Sican St.block 5 Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.137105,6.08654,1.7,"501 - 2,000",No,181
Extreme Reach,7K012684,No Trade Name,Sari Sari Store,Cahilsot ave.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1414917,6.081571667,1.7,"501 - 2,000",No,2
Extreme Reach,7K012683,SANDER STORE,Sari Sari Store,Santan st. Corner Cahilsot village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1408417,6.080191667,1.7,"501 - 2,000",No,2
Extreme Reach,7K012735,No Trade Name,Sari Sari Store,"Purok Bayanihan, Zone 1","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.155385,6.069431667,1.9,101 - 500,No,195
Extreme Reach,7K012696,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1373567,6.086843333,1.9,101 - 500,No,181
Extreme Reach,7K012692,No Trade Name,Sari Sari Store,Accord Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1364583,6.085911667,1.6,101 - 500,No,181
Extreme Reach,7K012685,CEDRIX.& AMOR STORE,Sari Sari Store,Dahlia st corner,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.141485,6.082075,1.5,"501 - 2,000",No,2
Extreme Reach,7K010005,No Trade Name,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1429867,6.071461667,1.5,101 - 500,No,185
Extreme Reach,7K011734,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15263,6.072213333,1.5,101 - 500,No,196
Extreme Reach,7K011754,CALEX STORE,Sari Sari Store,Purok Catapang Zone.5,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1517183,6.074668333,1.5,"501 - 2,000",No,196
Extreme Reach,7K011751,RAP RAP STORE,Sari Sari Store,Rexan Catapang St.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1518517,6.07419,1.6,"501 - 2,000",No,196
Extreme Reach,7K011741,No Trade Name,Sari Sari Store,Purok Saeg Zone 1A,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1525033,6.07246,1.8,"501 - 2,000",No,196
Extreme Reach,7K011753,Bebe & Gigi Store,Sari Sari Store,Purok Catapang Zone.5,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.151775,6.074413333,1.3,"501 - 2,000",No,196
Extreme Reach,7K010006,DIDING STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1428667,6.072083333,1.9,"501 - 2,000",No,185
Extreme Reach,7K010036,ALIPATER STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1479317,6.070288333,1.5,"501 - 2,000",No,194
Extreme Reach,7K010038,BATIANCILA Store,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148605,6.070251667,1.7,"501 - 2,000",No,194
Extreme Reach,7K015634,No Trade Name,Sari Sari Store,Purok Crisostomo village zone 4 Brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1448367,6.086396667,1.5,101 - 500,No,192
Extreme Reach,7K011736,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.153275,6.07233,1.3,101 - 500,No,196
